timestamp,session,binance_success,binance_price,binance_data_timestamp,binance_request_timestamp,mexc_success,mexc_price,mexc_data_timestamp,mexc_request_timestamp,bitget_success,bitget_price,bitget_data_timestamp,bitget_request_timestamp,successful_platforms
2025-09-06T19:01:19.352547,Modified Strict Full Collection,TRUE,110712.55,1757156480,1757156479,TRUE,110713.53,1757156481,1757156479,TRUE,110716.65,1757156481,1757156479,3
2025-09-06T19:02:21.583012,Modified Strict Full Collection,TRUE,110712.55,1757156542,1757156542,TRUE,110710.03,1757156543,1757156542,TRUE,110716.65,1757156542,1757156542,3
2025-09-06T19:03:23.748202,Modified Strict Full Collection,TRUE,110712.56,1757156605,1757156604,TRUE,110710.03,1757156605,1757156604,TRUE,110716.61,1757156604,1757156604,3
2025-09-06T19:04:25.925107,Modified Strict Full Collection,TRUE,110712.55,1757156667,1757156666,TRUE,110709.98,1757156667,1757156666,TRUE,110716.6,1757156667,1757156666,3
2025-09-06T19:05:28.092373,Modified Strict Full Collection,TRUE,110712.56,1757156729,1757156728,TRUE,110709.99,1757156730,1757156728,TRUE,110716.61,1757156729,1757156728,3
2025-09-06T19:06:30.425530,Modified Strict Full Collection,TRUE,110739.99,1757156791,1757156790,TRUE,110709.97,1757156790,1757156790,TRUE,110740.2,1757156791,1757156790,3
2025-09-06T19:07:32.628762,Modified Strict Full Collection,TRUE,110756.38,1757156853,1757156853,TRUE,110751.54,1757156854,1757156853,TRUE,110748.42,1757156854,1757156853,3
2025-09-06T19:08:34.846732,Modified Strict Full Collection,TRUE,110769.98,1757156916,1757156915,TRUE,110765.53,1757156916,1757156915,TRUE,110759.78,1757156916,1757156915,3
2025-09-06T19:09:37.003415,Modified Strict Full Collection,TRUE,110748.02,1757156978,1757156977,TRUE,110743.57,1757156978,1757156977,TRUE,110748.43,1757156977,1757156977,3
2025-09-06T19:10:39.226284,Modified Strict Full Collection,TRUE,110717.65,1757157040,1757157039,TRUE,110722.88,1757157041,1757157039,TRUE,110721.41,1757157041,1757157039,3
2025-09-06T19:11:41.456885,Modified Strict Full Collection,TRUE,110717.65,1757157102,1757157101,TRUE,110713.27,1757157103,1757157101,TRUE,110721.4,1757157102,1757157101,3
2025-09-06T19:12:43.678118,Modified Strict Full Collection,TRUE,110750.68,1757157165,1757157164,TRUE,110746.32,1757157165,1757157164,TRUE,110753.56,1757157164,1757157164,3
2025-09-06T19:13:45.876164,Modified Strict Full Collection,TRUE,110750.69,1757157227,1757157226,TRUE,110746.3,1757157227,1757157226,TRUE,110753.55,1757157227,1757157226,3
2025-09-06T19:14:48.122472,Modified Strict Full Collection,TRUE,110750.69,1757157289,1757157288,TRUE,110746.75,1757157290,1757157288,TRUE,110753.56,1757157289,1757157288,3
